Number of total jobs: 3732
Job created at 6, Arrival Time: 6, Processing Time: 3, Priority: 0
Job created at 6229, Arrival Time: 6229, Processing Time: 8, Priority: 0
Job created at 6234, Arrival Time: 6234, Processing Time: 3, Priority: 0
Job created at 6238, Arrival Time: 6238, Processing Time: 9, Priority: 1
Job created at 6239, Arrival Time: 6239, Processing Time: 9, Priority: 0
Job created at 6239, Arrival Time: 6239, Processing Time: 1, Priority: 0
Job created at 6244, Arrival Time: 6244, Processing Time: 1, Priority: 0
Job created at 6249, Arrival Time: 6249, Processing Time: 11, Priority: 0
Job created at 6249, Arrival Time: 6249, Processing Time: 2, Priority: 0
Job created at 6251, Arrival Time: 6251, Processing Time: 10, Priority: 0
Job created at 6256, Arrival Time: 6256, Processing Time: 5, Priority: 0
Job created at 6259, Arrival Time: 6259, Processing Time: 4, Priority: 0
Job created at 6260, Arrival Time: 6260, Processing Time: 10, Priority: 0
Job created at 6265, Arrival Time: 6265, Processing Time: 1, Priority: 0
Job created at 6268, Arrival Time: 6268, Processing Time: 8, Priority: 1
Job created at 6271, Arrival Time: 6271, Processing Time: 7, Priority: 0
Job created at 6271, Arrival Time: 6271, Processing Time: 2, Priority: 0
Job created at 6274, Arrival Time: 6274, Processing Time: 13, Priority: 0
Job created at 6274, Arrival Time: 6274, Processing Time: 2, Priority: 0
Job created at 6279, Arrival Time: 6279, Processing Time: 7, Priority: 0
Job created at 6279, Arrival Time: 6279, Processing Time: 3, Priority: 0
Job created at 6285, Arrival Time: 6285, Processing Time: 3, Priority: 0
Job created at 6289, Arrival Time: 6289, Processing Time: 9, Priority: 0
Job created at 6289, Arrival Time: 6289, Processing Time: 1, Priority: 0
Job created at 6296, Arrival Time: 6296, Processing Time: 3, Priority: 0
Job created at 6299, Arrival Time: 6299, Processing Time: 4, Priority: 0
Job created at 6300, Arrival Time: 6300, Processing Time: 13, Priority: 0
Job created at 6301, Arrival Time: 6301, Processing Time: 10, Priority: 0
Job created at 6305, Arrival Time: 6305, Processing Time: 9, Priority: 1
Job created at 6305, Arrival Time: 6305, Processing Time: 5, Priority: 0
Job created at 6310, Arrival Time: 6310, Processing Time: 8, Priority: 0
Job created at 6310, Arrival Time: 6310, Processing Time: 4, Priority: 0
Job created at 6315, Arrival Time: 6315, Processing Time: 1, Priority: 0
Job created at 6319, Arrival Time: 6319, Processing Time: 8, Priority: 0
Job created at 6319, Arrival Time: 6319, Processing Time: 1, Priority: 0
Job created at 6324, Arrival Time: 6324, Processing Time: 2, Priority: 0
Job created at 6325, Arrival Time: 6325, Processing Time: 8, Priority: 1
Job created at 6325, Arrival Time: 6325, Processing Time: 14, Priority: 0
Job created at 6329, Arrival Time: 6329, Processing Time: 8, Priority: 0
Job created at 6330, Arrival Time: 6330, Processing Time: 1, Priority: 0
Job created at 6334, Arrival Time: 6334, Processing Time: 4, Priority: 0
Job created at 6339, Arrival Time: 6339, Processing Time: 2, Priority: 0
Job created at 6341, Arrival Time: 6341, Processing Time: 10, Priority: 0
Job created at 6345, Arrival Time: 6345, Processing Time: 2, Priority: 0
Job created at 6349, Arrival Time: 6349, Processing Time: 6, Priority: 0
Job created at 6351, Arrival Time: 6351, Processing Time: 14, Priority: 0
Job created at 6351, Arrival Time: 6351, Processing Time: 2, Priority: 0
Job created at 6355, Arrival Time: 6355, Processing Time: 1, Priority: 0
Job created at 6358, Arrival Time: 6358, Processing Time: 12, Priority: 1
Job created at 6360, Arrival Time: 6360, Processing Time: 1, Priority: 0
Job created at 6361, Arrival Time: 6361, Processing Time: 9, Priority: 0
Job created at 6365, Arrival Time: 6365, Processing Time: 2, Priority: 0
Job created at 6370, Arrival Time: 6370, Processing Time: 6, Priority: 0
Job created at 6370, Arrival Time: 6370, Processing Time: 1, Priority: 0
Job created at 6374, Arrival Time: 6374, Processing Time: 3, Priority: 0
Job created at 6376, Arrival Time: 6376, Processing Time: 12, Priority: 0
Job created at 6380, Arrival Time: 6380, Processing Time: 4, Priority: 0
Job created at 6381, Arrival Time: 6381, Processing Time: 6, Priority: 0
Job created at 6385, Arrival Time: 6385, Processing Time: 3, Priority: 0
Job created at 6391, Arrival Time: 6391, Processing Time: 9, Priority: 0
Job created at 6391, Arrival Time: 6391, Processing Time: 4, Priority: 0
Job created at 6395, Arrival Time: 6395, Processing Time: 10, Priority: 1
Job created at 6396, Arrival Time: 6396, Processing Time: 3, Priority: 0
Job created at 6400, Arrival Time: 6400, Processing Time: 3, Priority: 0
Job created at 6401, Arrival Time: 6401, Processing Time: 7, Priority: 0
Job created at 6401, Arrival Time: 6401, Processing Time: 15, Priority: 0
Job created at 6404, Arrival Time: 6404, Processing Time: 3, Priority: 0
Job created at 6410, Arrival Time: 6410, Processing Time: 6, Priority: 0
Job created at 6411, Arrival Time: 6411, Processing Time: 4, Priority: 0
Job created at 6414, Arrival Time: 6414, Processing Time: 1, Priority: 0
Job created at 6417, Arrival Time: 6417, Processing Time: 10, Priority: 1
Job created at 6421, Arrival Time: 6421, Processing Time: 6, Priority: 0
Job created at 6421, Arrival Time: 6421, Processing Time: 4, Priority: 0
Job created at 6424, Arrival Time: 6424, Processing Time: 1, Priority: 0
Job created at 6424, Arrival Time: 6424, Processing Time: 13, Priority: 0
Job created at 6430, Arrival Time: 6430, Processing Time: 5, Priority: 0
Job created at 6431, Arrival Time: 6431, Processing Time: 9, Priority: 0
Job created at 6435, Arrival Time: 6435, Processing Time: 3, Priority: 0
Job created at 6439, Arrival Time: 6439, Processing Time: 3, Priority: 0
Job created at 6439, Arrival Time: 6439, Processing Time: 10, Priority: 0
Job created at 6446, Arrival Time: 6446, Processing Time: 4, Priority: 0
Job created at 6450, Arrival Time: 6450, Processing Time: 13, Priority: 0
Job created at 6451, Arrival Time: 6451, Processing Time: 4, Priority: 0
Job created at 6451, Arrival Time: 6451, Processing Time: 6, Priority: 0
Job created at 6455, Arrival Time: 6455, Processing Time: 8, Priority: 1
Job created at 6456, Arrival Time: 6456, Processing Time: 3, Priority: 0
Job created at 6460, Arrival Time: 6460, Processing Time: 4, Priority: 0
Job created at 6460, Arrival Time: 6460, Processing Time: 6, Priority: 0
Job created at 6464, Arrival Time: 6464, Processing Time: 1, Priority: 0
Job created at 6469, Arrival Time: 6469, Processing Time: 6, Priority: 0
Job created at 6470, Arrival Time: 6470, Processing Time: 2, Priority: 0
Job created at 6474, Arrival Time: 6474, Processing Time: 3, Priority: 0
Job created at 6475, Arrival Time: 6475, Processing Time: 11, Priority: 0
Job created at 6479, Arrival Time: 6479, Processing Time: 2, Priority: 0
Job created at 6479, Arrival Time: 6479, Processing Time: 8, Priority: 0
Job created at 6483, Arrival Time: 6483, Processing Time: 10, Priority: 1
Job created at 6485, Arrival Time: 6485, Processing Time: 5, Priority: 0
Job created at 6489, Arrival Time: 6489, Processing Time: 6, Priority: 0
Job created at 6489, Arrival Time: 6489, Processing Time: 2, Priority: 0
Job created at 6495, Arrival Time: 6495, Processing Time: 4, Priority: 0
Job created at 6499, Arrival Time: 6499, Processing Time: 14, Priority: 0
Job created at 6499, Arrival Time: 6499, Processing Time: 1, Priority: 0
Job created at 6501, Arrival Time: 6501, Processing Time: 8, Priority: 0
Job created at 6505, Arrival Time: 6505, Processing Time: 2, Priority: 0
Job created at 6509, Arrival Time: 6509, Processing Time: 11, Priority: 1
Job created at 6509, Arrival Time: 6509, Processing Time: 8, Priority: 0
Job created at 6510, Arrival Time: 6510, Processing Time: 2, Priority: 0
Job created at 6516, Arrival Time: 6516, Processing Time: 3, Priority: 0
Job created at 6520, Arrival Time: 6520, Processing Time: 1, Priority: 0
Job created at 6521, Arrival Time: 6521, Processing Time: 9, Priority: 0
Job created at 6524, Arrival Time: 6524, Processing Time: 2, Priority: 0
Job created at 6524, Arrival Time: 6524, Processing Time: 11, Priority: 0
Job created at 6531, Arrival Time: 6531, Processing Time: 3, Priority: 0
Job created at 6531, Arrival Time: 6531, Processing Time: 6, Priority: 0
Job created at 6535, Arrival Time: 6535, Processing Time: 5, Priority: 0
Job created at 6539, Arrival Time: 6539, Processing Time: 12, Priority: 1
Job created at 6540, Arrival Time: 6540, Processing Time: 5, Priority: 0
Job created at 6541, Arrival Time: 6541, Processing Time: 9, Priority: 0
Job created at 6546, Arrival Time: 6546, Processing Time: 4, Priority: 0
Job created at 6549, Arrival Time: 6549, Processing Time: 11, Priority: 0
Job created at 6550, Arrival Time: 6550, Processing Time: 4, Priority: 0
Job created at 6551, Arrival Time: 6551, Processing Time: 10, Priority: 0
Job created at 6554, Arrival Time: 6554, Processing Time: 5, Priority: 0
Job created at 6560, Arrival Time: 6560, Processing Time: 2, Priority: 0
Job created at 6560, Arrival Time: 6560, Processing Time: 9, Priority: 0
Job created at 6565, Arrival Time: 6565, Processing Time: 8, Priority: 1
Job created at 6566, Arrival Time: 6566, Processing Time: 5, Priority: 0
Job created at 6569, Arrival Time: 6569, Processing Time: 1, Priority: 0
Job created at 6571, Arrival Time: 6571, Processing Time: 10, Priority: 0
Job created at 6575, Arrival Time: 6575, Processing Time: 15, Priority: 0
Job created at 6576, Arrival Time: 6576, Processing Time: 5, Priority: 0
Job created at 6580, Arrival Time: 6580, Processing Time: 1, Priority: 0
Job created at 6581, Arrival Time: 6581, Processing Time: 9, Priority: 0
Job created at 6586, Arrival Time: 6586, Processing Time: 2, Priority: 0
Job created at 6591, Arrival Time: 6591, Processing Time: 9, Priority: 0
Job created at 6591, Arrival Time: 6591, Processing Time: 5, Priority: 0
Job created at 6595, Arrival Time: 6595, Processing Time: 3, Priority: 0
Job created at 6598, Arrival Time: 6598, Processing Time: 9, Priority: 1
Job created at 6599, Arrival Time: 6599, Processing Time: 15, Priority: 0
Job created at 6600, Arrival Time: 6600, Processing Time: 10, Priority: 0
Job created at 6601, Arrival Time: 6601, Processing Time: 2, Priority: 0
Job created at 6604, Arrival Time: 6604, Processing Time: 4, Priority: 0
Job created at 6610, Arrival Time: 6610, Processing Time: 4, Priority: 0
Job created at 6610, Arrival Time: 6610, Processing Time: 9, Priority: 0
Job created at 6614, Arrival Time: 6614, Processing Time: 5, Priority: 0
Job created at 6620, Arrival Time: 6620, Processing Time: 4, Priority: 0
Job created at 6621, Arrival Time: 6621, Processing Time: 8, Priority: 0
Job created at 6625, Arrival Time: 6625, Processing Time: 4, Priority: 0
Job created at 6625, Arrival Time: 6625, Processing Time: 11, Priority: 0
Job created at 6631, Arrival Time: 6631, Processing Time: 3, Priority: 0
Job created at 6631, Arrival Time: 6631, Processing Time: 7, Priority: 0
Job created at 6633, Arrival Time: 6633, Processing Time: 12, Priority: 1
Job created at 6635, Arrival Time: 6635, Processing Time: 5, Priority: 0
Job created at 6640, Arrival Time: 6640, Processing Time: 10, Priority: 0
Job created at 6641, Arrival Time: 6641, Processing Time: 4, Priority: 0
Job created at 6646, Arrival Time: 6646, Processing Time: 1, Priority: 0
Job created at 6649, Arrival Time: 6649, Processing Time: 11, Priority: 0
Job created at 6649, Arrival Time: 6649, Processing Time: 5, Priority: 0
Job created at 6651, Arrival Time: 6651, Processing Time: 9, Priority: 0
Job created at 6654, Arrival Time: 6654, Processing Time: 1, Priority: 0
Job created at 6660, Arrival Time: 6660, Processing Time: 1, Priority: 0
Job created at 6660, Arrival Time: 6660, Processing Time: 9, Priority: 0
Job created at 6663, Arrival Time: 6663, Processing Time: 12, Priority: 1
Job created at 6665, Arrival Time: 6665, Processing Time: 3, Priority: 0
Job created at 6669, Arrival Time: 6669, Processing Time: 5, Priority: 0
Job created at 6670, Arrival Time: 6670, Processing Time: 9, Priority: 0
Job created at 6676, Arrival Time: 6676, Processing Time: 13, Priority: 0
Job created at 6676, Arrival Time: 6676, Processing Time: 1, Priority: 0
Job created at 6679, Arrival Time: 6679, Processing Time: 6, Priority: 0
Job created at 6679, Arrival Time: 6679, Processing Time: 2, Priority: 0
Job created at 6684, Arrival Time: 6684, Processing Time: 1, Priority: 0
Job created at 6686, Arrival Time: 6686, Processing Time: 10, Priority: 1
Job created at 6691, Arrival Time: 6691, Processing Time: 1, Priority: 0
Job created at 6691, Arrival Time: 6691, Processing Time: 6, Priority: 0
Job created at 6695, Arrival Time: 6695, Processing Time: 4, Priority: 0
Job created at 6699, Arrival Time: 6699, Processing Time: 4, Priority: 0
Job created at 6700, Arrival Time: 6700, Processing Time: 12, Priority: 0
Job created at 6700, Arrival Time: 6700, Processing Time: 7, Priority: 0
Job created at 6704, Arrival Time: 6704, Processing Time: 5, Priority: 0
Job created at 6710, Arrival Time: 6710, Processing Time: 2, Priority: 0
Job created at 6711, Arrival Time: 6711, Processing Time: 6, Priority: 0
Job created at 6716, Arrival Time: 6716, Processing Time: 5, Priority: 0
Job created at 6719, Arrival Time: 6719, Processing Time: 3, Priority: 0
Job created at 6721, Arrival Time: 6721, Processing Time: 9, Priority: 0
Job created at 6723, Arrival Time: 6723, Processing Time: 12, Priority: 1
Job created at 6725, Arrival Time: 6725, Processing Time: 14, Priority: 0
Job created at 6725, Arrival Time: 6725, Processing Time: 4, Priority: 0
Job created at 6729, Arrival Time: 6729, Processing Time: 3, Priority: 0
Job created at 6731, Arrival Time: 6731, Processing Time: 9, Priority: 0
Job created at 6736, Arrival Time: 6736, Processing Time: 1, Priority: 0
Job created at 6739, Arrival Time: 6739, Processing Time: 8, Priority: 0
Job created at 6740, Arrival Time: 6740, Processing Time: 4, Priority: 0
Job created at 6745, Arrival Time: 6745, Processing Time: 5, Priority: 0
Job created at 6749, Arrival Time: 6749, Processing Time: 10, Priority: 1
Job created at 6750, Arrival Time: 6750, Processing Time: 9, Priority: 0
Job created at 6750, Arrival Time: 6750, Processing Time: 2, Priority: 0
Job created at 6751, Arrival Time: 6751, Processing Time: 13, Priority: 0
Job created at 6756, Arrival Time: 6756, Processing Time: 3, Priority: 0
Job created at 6760, Arrival Time: 6760, Processing Time: 5, Priority: 0
Job created at 6760, Arrival Time: 6760, Processing Time: 10, Priority: 0
Job created at 6766, Arrival Time: 6766, Processing Time: 5, Priority: 0
Job created at 6769, Arrival Time: 6769, Processing Time: 1, Priority: 0
Job created at 6771, Arrival Time: 6771, Processing Time: 10, Priority: 0
Job created at 6774, Arrival Time: 6774, Processing Time: 5, Priority: 0
Job created at 6776, Arrival Time: 6776, Processing Time: 13, Priority: 0
Job created at 6778, Arrival Time: 6778, Processing Time: 9, Priority: 1
Job created at 6781, Arrival Time: 6781, Processing Time: 2, Priority: 0
Job created at 6781, Arrival Time: 6781, Processing Time: 9, Priority: 0
Job created at 6785, Arrival Time: 6785, Processing Time: 3, Priority: 0
Job created at 6789, Arrival Time: 6789, Processing Time: 2, Priority: 0
